sample	Transcript_ID_clean	gene_id	gene_name	TPM	Amyloid_Index_max	strict_burden	strict_burden_rank_desc	Consensus_collapsed	n_protein_variants	Group	raw_Group	subject	time	batch
SRR32060306	ENST00000250101	ENSG00000129235.11	TXNDC17	11.723299980163574	-0.13801103107802046	-1.6179447178993116	624.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000252329	ENSG00000157778.9	PSMG3	3.9649300575256348	1.2671924767112965	5.024329539582973	103.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000254998	ENSG00000132661.4	NXT1	8.190320014953613	0.26069577179403564	2.1351817975384697	184.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000257245	ENSG00000134809.9	TIMM10	4.4132399559021	-0.3514580839111438	-1.5510688587414527	617.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000258662	ENSG00000136159.4	NUDT15	4.337709903717041	0.1445975931576318	0.6272224118935069	280.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000260276	ENSG00000137720.8	CFAP68	7.914899826049805	-0.5790139487794119	-4.582837402474578	786.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000261070	ENSG00000138495.7	COX17	27.599300384521484	-0.5668776199383116	-15.64542571394007	965.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000261267	ENSG00000090382.7	LYZ	1095.6099853515625	0.3536443046635883	387.4562314521375	3.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000261769	ENSG00000039068.20	CDH1	1.909559965133667	0.24567864741138185	0.4691381093849648	305.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000261811	ENSG00000120306.11	CYSTM1	62.5171012878418	-0.8954898267591348	-55.983428201732735	1044.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000262866	ENSG00000101082.14	SLA2	33.279300689697266	-0.04560138424100645	-1.517582178022876	612.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000264474	ENSG00000121552.4	CSTA	69.8447036743164	-0.29726605460184075	-20.762459496098728	995.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000264691	ENSG00000088926.15	F11	4.29902982711792	0.4254018137541946	1.8288150858393448	199.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000266594	ENSG00000139223.4	ANP32D	1.1142799854278564	0.0338753690450206	0.037746645725848814	371.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000266735	ENSG00000139343.11	SNRPF	19.73110008239746	-0.4247045496712973	-8.37988797501391	888.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000267017	ENSG00000139574.9	NPFF	6.528220176696777	0.08542309116742106	0.5576607473149664	293.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000270142	ENSG00000142168.15	SOD1	5.354730129241943	0.011446623867691953	0.061293581702430044	366.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000272348	ENSG00000143977.14	SNRPG	39.855499267578125	0.2330865559023117	9.289781058046891	70.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000272645	ENSG00000144231.11	POLR2D	4.940929889678955	-0.6381859775131272	-3.153232171468592	721.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000273480	ENSG00000114125.14	RNF7	10.813899993896484	-0.34281620606769325	-3.707180168703044	752.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000274606	ENSG00000145912.10	NHP2	17.26099967956543	0.15900518423901117	2.744588434198814	148.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000280756	ENSG00000151135.10	TMEM263	1.5950700044631958	-0.1859273285347514	-0.296567104755756	432.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000281932	ENSG00000152133.17	GPATCH11	1.2611000537872314	-1.3660053115370943	-1.7226693718530735	634.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000281950	ENSG00000152147.11	GEMIN6	8.94005012512207	-0.050913492967208075	-0.4551691791718902	456.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000288607	ENSG00000157778.9	PSMG3	1.580970048904419	1.2671924767112965	2.00339335187757	191.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000291568	ENSG00000160213.10	CSTB	64.73600006103516	0.001982035094085677	0.12830902397170418	351.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000291700	ENSG00000160307.10	S100B	5.4724202156066895	-0.8227758690387843	-4.502575298641205	780.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000296288	ENSG00000163930.10	BAP1	1.443969964981079	0.4032166978304659	0.5822328010460441	286.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000296370	ENSG00000163993.7	S100P	100.4010009765625	0.08277181871232371	8.310373451367868	73.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000296506	ENSG00000164106.8	SCRG1	6.842549800872803	1.0154633142517955	6.94835829872726	85.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000299299	ENSG00000166228.9	PCBD1	3.278409957885742	0.24783681885681377	0.8125106948709031	258.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000302312	ENSG00000169877.10	AHSP	58.92060089111328	-0.3389036148648012	-19.968404632004518	988.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000302362	ENSG00000172301.11	COPRS	4.5623297691345215	-2.0932206746338413	-9.549962997249821	913.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000304625	ENSG00000169385.3	RNASE2	14.491700172424316	0.5599747866551306	8.114986712323425	75.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000310128	ENSG00000175538.11	KCNE3	45.8849983215332	0.47222927503351164	21.668239492291523	32.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000311052	ENSG00000153048.11	CARHSP1	4.0264201164245605	-0.14135599203506835	-0.5691586099071492	473.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000311534	ENSG00000135070.15	ISCA1	33.007198333740234	-1.1773849566506915	-38.86217877933152	1026.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000311672	ENSG00000173660.12	UQCRH	46.73109817504883	-1.872207484669723	-87.49031177016205	1061.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000313899	ENSG00000138668.20	HNRNPD	32.03620147705078	-0.39347988871476036	-12.605600992033583	950.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000314282	ENSG00000175581.14	MRPL48	12.160300254821777	0.08635081897854428	1.0500518860288612	240.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000316634	ENSG00000174446.13	SNAPC5	7.800899982452393	-1.1486851922618182	-8.96077829615854	903.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000318779	ENSG00000114861.24	FOXP1	3.085239887237549	-0.29721869777420035	-0.916990981605765	536.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000321777	ENSG00000176731.12	RBIS	10.80090045928955	-2.4386963301583244	-26.340116312474787	1008.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000324453	ENSG00000180354.17	MTURN	8.072640419006348	-1.3249618957833567	-10.695940953544001	926.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000324501	ENSG00000080815.20	PSEN1	1.0773899555206299	0.8270147781646061	0.8910174150616685	252.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000325881	ENSG00000157734.14	SNX22	25.75160026550293	-0.3373206898586536	-8.686547566523735	899.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000326005	ENSG00000180304.14	OAZ2	7.609350204467773	0.08881151391526033	0.6757979115701788	275.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000328848	ENSG00000182117.7	NOP10	3.6552200317382812	-1.215828636180477	-4.444121186127915	774.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000329099	ENSG00000183688.4	RFLNB	54.974098205566406	0.3403507252542109	18.71047419446074	37.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000329559	ENSG00000183648.11	NDUFB1	7.6133599281311035	0.292399339724176	2.2261414160680344	175.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000330978	ENSG00000183336.9	BOLA2	9.787269592285156	0.24645790034350473	2.4121499138104294	165.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000331334	ENSG00000182512.5	GLRX5	191.75100708007812	0.45353710990641255	86.96619757274269	9.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000331758	ENSG00000184402.15	SS18L1	1.371649980545044	-0.20602288657150827	-0.28259128835764313	428.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000333130	ENSG00000185608.9	MRPL40	1.4737800359725952	-0.6882270852210592	-1.014295338414407	548.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000333305	ENSG00000182700.5	IGIP	1.528980016708374	0.03851932621968743	0.05889528004697299	367.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000333610	ENSG00000183891.6	TTC32	5.845459938049316	-0.5667311236328281	-3.3128040788413706	729.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000334351	ENSG00000189266.13	PNRC2	8.001709938049316	-1.518795248925298	-12.152959037187642	942.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000336375	ENSG00000014257.17	ACP3	2.0012800693511963	0.5893889719176497	1.1795324025941842	230.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000336904	ENSG00000145335.17	SNCA	8.35457992553711	-0.683723108031171	-5.712219352983062	833.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000337881	ENSG00000171476.23	HOPX	2.0009799003601074	-0.6906814437766109	-1.382039686548698	600.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000339121	ENSG00000071243.16	ING3	13.107600212097168	-1.187720295328931	-15.568162794965607	964.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000339399	ENSG00000136938.9	ANP32B	303.14300537109375	-1.9626377369228565	-594.9599020255167	1079.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000339468	ENSG00000100027.17	YPEL1	9.492010116577148	-0.01976993680610395	-0.1876564401676296	413.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000339834	ENSG00000166275.16	BORCS7	17.065000534057617	0.37376053480964916	6.378223726136324	90.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000339844	ENSG00000198538.11	ZNF28	2.612639904022217	-0.8099971849565655	-2.116230967563187	668.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000340623	ENSG00000187699.10	C2orf88	2.221590042114258	-0.9101189181587073	-2.0219111257211853	659.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000343290	ENSG00000153827.15	TRIP12	5.717850208282471	-1.6887721950151975	-9.656146447009291	915.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000343318	ENSG00000240720.10	LRRD1	8.443340301513672	0.5730431908373891	4.8383986677053175	104.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000345009	ENSG00000145335.17	SNCA	124.83200073242188	-0.05989663341759688	-7.477016586655058	874.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000347067	ENSG00000184990.13	SIVA1	32.088401794433594	0.44851881243075387	14.392251865640226	50.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000348419	ENSG00000064666.15	CNN2	20.164600372314453	0.2735669384669541	5.516367989263668	99.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000349807	ENSG00000172005.11	MAL	49.84339904785156	1.2573444394019755	62.670320633709885	13.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000349959	ENSG00000168734.14	PKIG	1.8522599935531616	-1.7421168217574796	-3.2268532930373635	726.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000352301	ENSG00000138668.20	HNRNPD	5.182089805603027	-0.42175677595804373	-2.1855814891361782	669.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000353107	ENSG00000147669.11	POLR2K	1.5905100107192993	-0.7753003807276744	-1.23312301686185	579.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000354855	ENSG00000150045.12	KLRF1	4.2737298011779785	1.0837528141969879	4.6316666991441675	109.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000354910	ENSG00000129055.13	ANAPC13	2.913219928741455	-1.4390474062412664	-4.192261582265758	766.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000355028	ENSG00000099968.19	BCL2L13	4.301959991455078	0.18646941413419232	0.8021839592353635	259.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000355178	ENSG00000152348.16	ATG10	1.1828199625015259	-0.14465214037176496	-0.1710974392502965	410.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000355452	ENSG00000050555.19	LAMC3	1.9847700595855713	-0.0344030513915954	-0.06828214636042228	391.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000355693	ENSG00000181924.8	COA4	11.988499641418457	-0.8362234121043297	-10.025064076158476	920.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000355705	ENSG00000183281.15	PLGLB1	5.8509697914123535	0.742669138061019	4.345334691809272	115.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000355801	ENSG00000188243.14	COMMD6	1.9537999629974365	0.3734619742532301	0.7296699914769105	268.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000355857	ENSG00000155368.18	DBI	38.290000915527344	-0.44077028482333275	-16.87709460942266	975.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000356442	ENSG00000115216.14	NRBP1	4.582980155944824	-2.0256192538552567	-9.283372843918402	910.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000356692	ENSG00000163605.16	PPP4R2	5.154850006103516	-1.0488549862171108	-5.406690132102977	819.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000356785	ENSG00000077420.17	APBB1IP	2.723939895629883	-1.0522746874577378	-2.8663330023275977	710.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000356815	ENSG00000206177.7	HBM	152.15899658203125	0.9858498542667375	150.0059246057685	5.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000356986	ENSG00000139187.10	KLRG1	13.11359977722168	0.7104019949981242	9.315927443345238	68.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000358344	ENSG00000197451.12	HNRNPAB	10.123200416564941	-0.20813162458860685	-2.106958148735723	666.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000360515	ENSG00000158985.14	CDC42SE2	7.721129894256592	-0.19740871795699358	-1.5242183536046112	613.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000361871	ENSG00000198736.13	MSRB1	83.00330352783203	-0.5170074515944056	-42.91332643084138	1033.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000366089	ENSG00000138468.16	SENP7	36.7760009765625	1.0014287067828196	36.828543098602694	23.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000366118	ENSG00000196141.14	SPATS2L	59.10350036621094	-0.11397791968290454	-6.736494017718509	853.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000366466	ENSG00000165264.11	NDUFB6	7.352590084075928	-1.1305287753763538	-8.31231466359468	887.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000366839	ENSG00000143742.14	SRP9	8.19773006439209	0.8031186167549457	6.5837496298450064	88.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000367023	ENSG00000009790.15	TRAF3IP3	15.102299690246582	-0.22924394535761822	-3.462110764965262	736.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000367089	ENSG00000146425.11	DYNLT1	48.10179901123047	0.279246189319652	13.432244073305913	54.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000367113	ENSG00000078269.15	SYNJ2	4.492680072784424	0.026668172724005946	0.11981156817471462	353.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000367446	ENSG00000116747.13	RO60	8.119879722595215	0.5920425194907315	4.807314048926973	105.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000367534	ENSG00000162704.16	ARPC5	13.470399856567383	-0.06697117656506471	-0.9021285271961965	533.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000367569	ENSG00000169976.7	SF3B5	22.902099609375	-0.23305318806956823	-5.337407327451657	816.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000367651	ENSG00000164442.11	CITED2	15.232600212097168	-0.029070475598576097	-0.4428189327686358	454.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000368732	ENSG00000143546.10	S100A8	2.9888699054718018	0.8370893895513756	2.501951284619868	159.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000368733	ENSG00000143546.10	S100A8	1599.1099853515625	0.8370893895513756	1338.5980014634486	2.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000368737	ENSG00000163221.9	S100A12	122.4469985961914	0.6391964347534347	78.26768494894436	10.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000368738	ENSG00000163220.11	S100A9	1879.5999755859375	-0.34815292778808093	-654.3882345706496	1080.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000368921	ENSG00000213190.4	MLLT11	2.0016300678253174	-0.7573686359215487	-1.5159718340884176	611.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000368959	ENSG00000137497.19	NUMA1	11.420700073242188	0.8137346424019041	9.29341929007913	69.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000369093	ENSG00000151923.18	TIAL1	12.740300178527832	0.17048888521674962	2.1720795747639663	179.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000369115	ENSG00000143401.15	ANP32E	26.702199935913086	-4.597651394642916	-122.76740677538477	1065.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000370022	ENSG00000134186.12	PRPF38B	8.309060096740723	0.2595024859568969	2.156221751069472	183.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000370562	ENSG00000171858.18	RPS21	1.2614500522613525	-0.6278772035236849	-0.7920357311986642	511.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000370645	ENSG00000174021.12	GNG5	46.448699951171875	-0.609747512231765	-28.321979241626757	1011.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000370651	ENSG00000285976.4	ENSG00000285976	1.0188100337982178	-0.14773906417320948	-0.15051804096362462	406.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000371081	ENSG00000087460.29	GNAS	2.3368499279022217	-0.46072076190679495	-1.0766352792449505	559.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000371657	ENSG00000244687.13	UBE2V1	53.7952995300293	-0.15906460772543085	-8.556928217216164	891.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000372853	ENSG00000167118.11	URM1	9.989830017089844	0.21946948207677872	2.1924628198857654	178.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000372902	ENSG00000126953.8	TIMM8A	1.9964599609375	-0.3246249398483314	-0.648100694728938	489.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000373212	ENSG00000131171.13	SH3BGRL	51.83649826049805	-0.3827354332312672	-19.839664618923546	986.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000373335	ENSG00000131174.7	COX7B	4.724170207977295	-0.2696904615388499	-1.2740636437774813	585.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000374213	ENSG00000169442.9	CD52	131.27099609375	1.0846680544870826	142.38545594358922	6.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000374231	ENSG00000137288.10	UQCC2	1.5546000003814697	-0.3889793070043396	-0.6047072308173301	482.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000374468	ENSG00000189266.13	PNRC2	23.08180046081543	-1.518795248925298	-35.05652887652823	1021.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000374515	ENSG00000136810.13	TXN	61.89149856567383	-0.01765466916601439	-1.0926739313658256	563.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000374517	ENSG00000136810.13	TXN	17.324100494384766	-0.29947817966961476	-5.188190080471823	809.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000374524	ENSG00000057757.10	PITHD1	64.81529998779297	-0.17050190990295908	-11.05113243885194	927.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000375453	ENSG00000159339.13	PADI4	3.1730399131774902	0.5011970176298478	1.5903181413050294	209.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000375466	ENSG00000184194.6	GPR173	18.024900436401367	0.9229725079983048	16.636487562205108	42.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000375661	ENSG00000204392.11	LSM2	3.9002599716186523	0.6960967304689246	2.714958214222565	150.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000375677	ENSG00000197183.15	NOL4L	3.996109962463379	-0.20016044955318396	-0.7998631665506271	512.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000375920	ENSG00000204444.11	APOM	3.7798099517822266	-0.20369803199944733	-0.7699398485099654	506.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000375991	ENSG00000135070.15	ISCA1	7.2386298179626465	-0.17022125322396398	-1.2321686392379558	578.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000376296	ENSG00000204544.5	MUC21	1.4184999465942383	-0.5066640643313903	-0.7187029481952969	500.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000376782	ENSG00000066379.15	POLR1H	4.487199783325195	-0.5922615140513908	-2.657595737523253	697.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000377055	ENSG00000135048.14	CEMIP2	2.457240104675293	0.041336917189628224	0.10157473072199598	360.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000377270	ENSG00000165060.15	FXN	2.4751899242401123	-0.4037640680957879	-0.9993927531208928	545.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000377973	ENSG00000138433.16	CIR1	15.337800025939941	-0.49982979600662275	-7.666289458155934	878.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000378581	ENSG00000165169.11	DYNLT3	10.939800262451172	0.42707832593747436	4.672151582177989	107.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000378667	ENSG00000164405.11	UQCRQ	31.57710075378418	-0.22754035245618165	-7.185064635060411	865.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000378670	ENSG00000164405.11	UQCRQ	40.554100036621094	-0.22754035245618165	-9.227694215876014	908.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000379433	ENSG00000111859.17	NEDD9	3.647510051727295	-0.09215431225605339	-0.33613378026397056	439.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000379666	ENSG00000243147.8	MRPL33	56.42060089111328	-0.47604781366102744	-26.858903699655894	1010.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000379671	ENSG00000134986.14	NREP	2.225519895553589	-0.6958626163810908	-1.5486560973280923	616.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000380244	ENSG00000089280.20	FUS	29.560300827026367	-1.3657666341138	-40.37247256391918	1028.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000380377	ENSG00000171530.15	TBCA	140.08399963378906	-0.43663197819096855	-61.16515387300423	1048.0	Amyloid	2.0	TOL	chili	N101	BC	4
