Transcript_ID_clean	gene_name	gene_id	mean_TPM_AC	mean_TPM_TOL	mean_strict_burden_AC	mean_strict_burden_TOL	n_samples_AC	n_samples_TOL	Amyloid_Index_max	delta_mean_strict_burden_TOL_minus_AC	delta_mean_TPM_TOL_minus_AC
ENST00000445776	PSMD4	ENSG00000159352.16	27.99066734313965	23.21731980641683	-36.07261779565213	-29.92102665324866	3	3	-1.288737326389373	6.151591142403468	-4.77334753672282
ENST00000343318	LRRD1	ENSG00000240720.10	7.88021977742513	18.593210220336914	4.515706285755596	10.65471251257222	3	4	0.5730431908373891	6.1390062268166234	10.712990442911785
ENST00000581959	GRB2	ENSG00000177885.15	16.99810028076172	53.62879943847656	2.806253604492353	8.853695956785959	1	1	0.1650921901942444	6.047442352293606	36.630699157714844
ENST00000310128	KCNE3	ENSG00000175538.11	59.99529981613159	72.71806716918945	28.33153693759	34.33960014114454	4	3	0.47222927503351164	6.0080632035545385	12.722767353057861
ENST00000553371	LGMN	ENSG00000100600.15	19.801174879074097	26.69770050048828	17.237855214165613	23.24160554053413	4	4	0.8705470922527226	6.003750326368518	6.896525621414185
ENST00000431544	RNF215	ENSG00000099999.15	6.045960148175557	10.73701000213623	7.723584937734291	13.716300917700629	3	4	1.2774786383706114	5.992715979966338	4.691049853960673
ENST00000588470	GARRE1	ENSG00000166398.14	92.5037260055542	102.56040064493816	55.044013583348175	61.02820210587672	4	3	0.5950464479673302	5.984188522528548	10.056674639383957
ENST00000556007	TIMM9	ENSG00000100575.14	23.255329370498657	11.103264570236206	-11.438736056529049	-5.46142824989879	2	2	-0.4918758996825927	5.977307806630258	-12.152064800262451
ENST00000714412	SIGIRR	ENSG00000185187.14	10.46045994758606	5.267509937286377	-11.784744742620672	-5.934371944558996	2	1	-1.1265990980960847	5.850372798061676	-5.192950010299683
ENST00000468582	LAMTOR4	ENSG00000188186.11	38.448049545288086	15.531360149383545	-9.547727859330232	-3.8568718503363946	2	2	-0.24832801591362735	5.690856008993837	-22.91668939590454
ENST00000584889	TRIM37	ENSG00000108395.14	3.7666099071502686	15.104599952697754	1.857494063018733	7.4487949185149835	1	1	0.4931474479193071	5.59130085549625	11.337990045547485
ENST00000450446	FAM168A	ENSG00000054965.11	20.932950019836426	7.148379802703857	-8.429990175288303	-2.878751989037317	2	2	-0.40271391119263644	5.551238186250986	-13.784570217132568
ENST00000672666	ASXL2	ENSG00000143970.18	42.676584124565125	38.10369873046875	-51.7298168414845	-46.18685859573443	2	1	-1.2121358328608178	5.5429582457500715	-4.5728853940963745
ENST00000560772	TTC23	ENSG00000103852.13	11.207574784755707	24.744433720906574	4.44404841117633	9.967952493536293	4	3	0.43784324718793444	5.523904082359963	13.536858936150868
ENST00000543407	NPIPB5	ENSG00000243716.13	2.440040111541748	8.992159843444824	2.046327355879558	7.541229584318641	1	1	0.8386449657938527	5.4949022284390825	6.552119731903076
ENST00000442073	ZSCAN2	ENSG00000176371.14	8.30757999420166	3.5894200801849365	-9.601556712069637	-4.148502992133888	1	1	-1.1557585625141278	5.45305371993575	-4.718159914016724
ENST00000560258	OAZ2	ENSG00000180304.14	111.9965991973877	92.94997596740723	-31.050937018745483	-25.770281154440518	4	4	-0.2772489275680591	5.280655864304965	-19.04662322998047
ENST00000225655	PFN1	ENSG00000108518.8	53.16457462310791	73.63184928894043	15.505201278872057	20.78393207594064	4	4	0.29164535574282097	5.278730797068583	20.46727466583252
ENST00000426947	OLIG1	ENSG00000184221.13	8.523579915364584	23.450177550315857	3.0009040502999675	8.2561240100705	3	4	0.3520708528690563	5.255219959770534	14.926597634951273
ENST00000513525	CCL28	ENSG00000151882.11	5.431709885597229	1.9120200276374817	-8.064016748500395	-2.838620222928481	2	2	-1.4846184568662282	5.225396525571913	-3.5196898579597473
ENST00000468958	ABCF1	ENSG00000204574.14	46.94343376159668	40.6835994720459	-38.973121490716004	-33.77611601562878	3	3	-0.8302145447783371	5.197005475087224	-6.259834289550781
ENST00000547859	PCBP2	ENSG00000197111.16	330.8607482910156	347.9189961751302	99.67628844413116	104.81531700896096	4	3	0.3012635646838916	5.1390285648298	17.058247884114564
ENST00000593596	ZNF350	ENSG00000256683.7	9.799169540405273	1.5616099834442139	-6.056007774099713	-0.9650942522072903	1	1	-0.6180123477942447	5.090913521892423	-8.23755955696106
ENST00000511293	RIOK2	ENSG00000058729.11	13.404235363006592	3.6222450733184814	-6.969004179041919	-1.8832436442542706	2	2	-0.5199106096178514	5.0857605347876484	-9.78199028968811
ENST00000581289	PROCA1	ENSG00000167525.16	6.216919898986816	2.5441501140594482	-8.55623492727403	-3.501467996988555	2	1	-1.3762819959556591	5.054766930285474	-3.672769784927368
ENST00000326669	SUMO4	ENSG00000177688.7	38.714500427246094	3.81536332766215	-5.503136370775867	-0.5423410986702374	1	3	-0.14214664557321594	4.96079527210563	-34.899137099583946
ENST00000485569	SEPTIN7	ENSG00000122545.22	23.58679962158203	17.18763494491577	-18.029013323129064	-13.137691606597913	1	2	-0.7643687830642539	4.89132171653115	-6.39916467666626
ENST00000392246	SUMO1	ENSG00000116030.17	20.77174949645996	13.533933639526367	-14.01630270323533	-9.1323896761527	2	3	-0.6747771874306527	4.883913027082629	-7.237815856933594
ENST00000563308	SNX29	ENSG00000048471.14	9.462249755859375	1.453024983406067	-5.73131889693372	-0.8801024872499423	1	2	-0.6057036164559781	4.8512164096837775	-8.009224772453308
ENST00000374524	PITHD1	ENSG00000057757.10	70.03229999542236	41.69658031463623	-11.940640904116506	-7.109346580067604	4	5	-0.17050190990295908	4.831294324048902	-28.335719680786134
ENST00000488009	INTS6	ENSG00000102786.15	4.303410053253174	15.521699587504068	1.8364602798737808	6.623813305226643	2	3	0.4267453617359805	4.7873530253528624	11.218289534250895
ENST00000494307	ECD	ENSG00000122882.11	65.7526346842448	26.827433268229168	-7.926634765543027	-3.234110180305596	3	3	-0.12055235206327564	4.692524585237431	-38.925201416015625
ENST00000555691	RBM23	ENSG00000100461.18	4.89090496301651	1.6188900470733643	-6.945013634131149	-2.298800229017204	2	1	-1.4199853987446422	4.646213405113945	-3.2720149159431458
ENST00000355705	PLGLB1	ENSG00000183281.15	11.268046538035074	17.46521747112274	8.368430410033959	12.970878005326977	3	4	0.742669138061019	4.602447595293018	6.197170933087667
ENST00000436748	ANP32E	ENSG00000143401.15	6.973770022392273	5.3843225836753845	-19.847926633727823	-15.298166223105733	2	4	-2.831367543798306	4.54976041062209	-1.5894474387168884
ENST00000696944	HAX1	ENSG00000143575.16	4.343065023422241	1.312880039215088	-6.216412888169925	-1.757729591136817	2	1	-1.33883488105104	4.458683297033108	-3.0301849842071533
ENST00000595418	ZNF649	ENSG00000198093.11	18.301336129506428	15.070909976959229	-15.888025981741853	-11.467442302302336	3	4	-0.6399544376757005	4.420583679439517	-3.2304261525471993
ENST00000544923	RFXANK	ENSG00000064490.14	44.31556701660156	12.896329879760742	-6.06947960731942	-1.76628702923171	3	2	-0.1369604411254777	4.30319257808771	-31.41923713684082
ENST00000378938	GK	ENSG00000198814.14	22.6156005859375	3.0914599895477295	-4.96436153039898	-0.6786078922184938	1	1	-0.21951048841417223	4.285753638180486	-19.52414059638977
ENST00000619513	KIAA0040	ENSG00000235750.10	52.603174686431885	39.49634017944336	-16.179256738343135	-11.898084309011812	4	5	-0.27536899424133787	4.281172429331322	-13.106834506988527
ENST00000542801	CCDC91	ENSG00000123106.11	20.2716007232666	7.1201300621032715	-6.50601388954203	-2.2851508231524087	1	1	-0.3209422866184807	4.2208630663896205	-13.15147066116333
ENST00000445969	GBP3	ENSG00000117226.13	27.81100034713745	22.315189599990845	-21.325823855821692	-17.111567249599187	2	4	-0.7668125414272173	4.214256606222506	-5.4958107471466064
ENST00000445603	SHLD1	ENSG00000171984.15	5.781720161437988	3.1915600299835205	-9.370578486292136	-5.172641172456064	2	1	-1.62072501342949	4.197937313836071	-2.5901601314544678
ENST00000541363	HMGA2	ENSG00000149948.14	5.1212600866953535	3.9088099002838135	-17.555053666235654	-13.398922610640984	3	2	-3.4278777818455963	4.15613105559467	-1.21245018641154
ENST00000398941	HSCB	ENSG00000100209.11	8.039864718914032	2.9987449944019318	-6.5583798876495125	-2.4461741020602332	4	4	-0.8157326170203735	4.112205785589279	-5.0411197245121
ENST00000446165	ZNF791	ENSG00000173875.14	20.75077509880066	28.49109983444214	11.00059280191022	15.103965334547162	4	4	0.530129248162206	4.103372532636943	7.7403247356414795
ENST00000555329	UBR7	ENSG00000012963.15	14.899702668190002	8.740315079689026	-9.804992041453275	-5.708717609160982	4	4	-0.6531478049832609	4.096274432292293	-6.159387588500977
ENST00000328848	NOP10	ENSG00000182117.7	16.755924701690674	13.399860382080078	-20.37233307799934	-16.291933973353228	2	2	-1.215828636180477	4.080399104646112	-3.3560643196105957
ENST00000482419	TASOR2	ENSG00000108021.22	128.60440063476562	209.73524856567383	6.467259431373858	10.547168352582915	4	4	0.0502880103593093	4.079908921209057	81.1308479309082
ENST00000549939	PYM1	ENSG00000170473.17	15.564599672953287	9.107149998346964	-9.184223673053495	-5.1289813108427795	3	3	-0.4764868398429252	4.055242362210715	-6.457449674606323
ENST00000601387	GMFG	ENSG00000130755.13	47.20690155029297	18.924509704113007	-8.973208344431182	-4.964084742213071	1	4	-0.19008255254523254	4.009123602218111	-28.282391846179962
ENST00000544594	LAMTOR1	ENSG00000149357.10	48.63794994354248	42.86470095316569	-21.530282996350675	-17.604279569221024	4	3	-0.12049696385792733	3.9260034271296504	-5.773248990376793
ENST00000526087	L3MBTL3	ENSG00000198945.8	12.599900245666504	6.533217549324036	-8.082789212370587	-4.1910347939388135	1	4	-0.6414962860638923	3.8917544184317734	-6.066682696342468
ENST00000475996	HLA-F	ENSG00000204642.14	3.1525250673294067	7.567660013834636	2.7712566936764698	6.652422429926279	2	3	0.879059368122354	3.8811657362498093	4.415134946505229
ENST00000434928	TP63	ENSG00000073282.14	24.644187808036804	13.858632326126099	-8.841901941046462	-4.9722339814608425	4	4	-0.3587824443604913	3.8696679595856196	-10.785555481910706
ENST00000553393	FAM174B	ENSG00000185442.13	3.619239926338196	1.2138999700546265	-5.809199708951691	-1.9484166555027267	2	1	-1.6050883133435174	3.860783053448964	-2.4053399562835693
ENST00000577660	ENSG00000265303	ENSG00000265303.1	10.047846714655558	3.2809500694274902	-5.716121161465277	-1.8665002218048214	3	1	-0.5688901636136501	3.8496209396604555	-6.766896645228067
ENST00000389154	ATXN2	ENSG00000204842.18	65.18390146891277	57.25684928894043	-31.601388773197623	-27.758325499603924	3	2	-0.48480357973461946	3.8430632735936996	-7.9270521799723355
ENST00000378670	UQCRQ	ENSG00000164405.11	76.93692398071289	60.090474128723145	-17.506254799465864	-13.673007662508729	4	4	-0.22754035245618165	3.8332471369571355	-16.846449851989746
ENST00000534355	SELENOH	ENSG00000211450.11	72.08642482757568	49.074733098347984	-11.998589187892263	-8.168355739113984	4	3	-0.1664472779249605	3.8302334487782783	-23.0116917292277
ENST00000451680	MAPKAPK3	ENSG00000114738.11	29.71466636657715	22.00214958190918	-14.623941561416276	-10.828260554636103	3	4	-0.4921455748823478	3.795681006780173	-7.712516784667969
ENST00000571958	PRPF8	ENSG00000174231.18	15.585933049519857	29.354650497436523	4.28915217007353	8.078217870101053	3	4	0.2751938017727891	3.789065700027523	13.768717447916666
ENST00000590676	TEN1	ENSG00000257949.7	13.058199882507324	25.548500061035156	3.8016555992813017	7.437977606728406	1	1	0.2911316746172628	3.6363220074471045	12.490300178527832
ENST00000414490	CARF	ENSG00000138380.18	5.8409202098846436	2.744042456150055	-6.853684571925907	-3.2198353633727743	2	4	-1.17339123385513	3.6338492085531326	-3.0968777537345886
ENST00000548752	CHURC1	ENSG00000258289.10	80.86270046234131	40.16785001754761	-7.173738847544689	-3.563492988060996	4	4	-0.08871505411676897	3.610245859483693	-40.6948504447937
ENST00000509704	KLHL2	ENSG00000109466.14	10.138899803161621	16.57312774658203	5.665956918976486	9.261619075823779	1	4	0.5588335055061562	3.5956621568472933	6.43422794342041
ENST00000535194	KLC1	ENSG00000126214.22	4.307660102844238	1.6031999588012695	-5.679067320673871	-2.113602344930232	1	1	-1.3183647699882652	3.565464975743639	-2.7044601440429688
ENST00000566283	TCF25	ENSG00000141002.20	44.201823711395264	40.63110017776489	-43.0046486631933	-39.53063564418786	4	4	-0.9729157091793628	3.47401301900544	-3.570723533630371
ENST00000598806	ZNF677	ENSG00000197928.11	8.409500122070312	5.166059970855713	-8.94254104460824	-5.483450276806155	1	1	-1.0614375961063165	3.459090767802084	-3.2434401512145996
ENST00000412438	MCFD2	ENSG00000180398.13	6.404116590817769	1.998007446527481	-5.003232605921778	-1.5609484714369182	3	4	-0.7812525794885463	3.44228413448486	-4.406109144290288
ENST00000591746	RNMT	ENSG00000101654.18	7.463230133056641	5.16626501083374	-11.167092305451918	-7.730186155572632	1	2	-1.4962813830421606	3.4369061498792863	-2.2969651222229004
ENST00000601643	ZNF611	ENSG00000213020.10	11.223106543223063	4.603709936141968	-5.816483422880094	-2.385917163326525	3	2	-0.5182596637106958	3.4305662595535695	-6.619396607081095
ENST00000337881	HOPX	ENSG00000171476.23	9.417154788970947	4.454983234405518	-6.50425406591428	-3.0769742523397987	2	3	-0.6906814437766109	3.427279813574481	-4.96217155456543
ENST00000549056	APPL2	ENSG00000136044.12	13.712639808654785	7.707706928253174	-2.41129732199649	1.014082577028652	2	3	0.6779716134947347	3.425379899025142	-6.004932880401611
ENST00000375661	LSM2	ENSG00000204392.11	23.93790054321289	28.84449028968811	16.663094302420788	20.07855538269454	4	4	0.6960967304689246	3.415461080273751	4.90658974647522
ENST00000402414	TTC32	ENSG00000183891.6	16.356707096099854	12.766799867153168	-15.46382684131467	-12.069885540131121	3	4	-0.945411979957868	3.393941301183549	-3.589907228946686
ENST00000598394	FBXO27	ENSG00000161243.10	20.374014735221863	20.333736578623455	12.337085244585584	15.710212660888873	2	3	0.8149627968876721	3.373127416303289	-0.04027815659840783
ENST00000483426	UXS1	ENSG00000115652.15	53.150824546813965	58.95637512207031	30.627325227358277	33.97268227700561	4	4	0.5762342445013711	3.3453570496473333	5.805550575256348
ENST00000404526	RBM5	ENSG00000003756.17	44.75070063273112	41.239898681640625	-42.41681351290254	-39.089110716418936	3	1	-0.9478469144207867	3.3277027964836066	-3.5108019510904924
ENST00000527693	TATDN3	ENSG00000203705.11	12.9144726395607	14.943236160278321	-2.673780204421763	0.6324509083961349	4	5	0.7224331037973666	3.3062311128178976	2.0287635207176216
ENST00000413433	NOD1	ENSG00000106100.11	8.73105013370514	2.946470022201538	-4.87671688937082	-1.6457470637838765	3	2	-0.558548721481378	3.2309698255869432	-5.784580111503601
ENST00000468929	LYRM4	ENSG00000214113.11	11.638515293598175	7.854485034942627	-9.740433560638927	-6.573526580144973	4	2	-0.8369137570319388	3.1669069804939536	-3.784030258655548
ENST00000648328	GTF2H5	ENSG00000272047.4	18.723174571990967	17.845550060272217	3.202317346460595	6.368550810683685	4	4	0.35687052453829143	3.1662334642230894	-0.87762451171875
ENST00000541455	COA4	ENSG00000181924.8	27.748533566792805	21.753966967264812	-14.420645478337413	-11.305326987001827	3	3	-0.5196903628664137	3.115318491335586	-5.994566599527992
ENST00000302362	COPRS	ENSG00000172301.11	4.645739873250325	3.1590299010276794	-9.724558751658384	-6.612546700617637	3	2	-2.0932206746338413	3.1120120510407467	-1.4867099722226458
ENST00000494258	CFLAR	ENSG00000003402.21	3.972260077794393	15.786824941635132	1.0388742018137218	4.128764189458759	3	4	0.261532271671033	3.089889987645037	11.814564863840738
ENST00000587567	ZNF566	ENSG00000186017.16	7.731753309567769	8.100586811701456	-1.271067978934244	1.8139120025272177	3	3	0.5961799382969163	3.084979981461462	0.36883350213368704
ENST00000395246	CDC42SE2	ENSG00000158985.14	41.58343378702799	26.194766998291016	-8.208932352146727	-5.171075370314795	3	3	-0.19740871795699358	3.037856981831932	-15.388666788736977
ENST00000620304	MILR1	ENSG00000271605.7	9.478600343068441	6.068540096282959	-8.258597712851124	-5.287450630425415	3	1	-0.8712887360938805	2.971147082425709	-3.4100602467854824
ENST00000440742	LRRFIP2	ENSG00000093167.18	19.254799842834473	12.952899932861328	-9.036289536104043	-6.078803990739764	2	1	-0.4693006216559986	2.957485545364279	-6.3018999099731445
ENST00000415745	FLACC1	ENSG00000155749.13	9.953915119171143	5.3084332545598345	-6.322849280325659	-3.371982077545116	2	3	-0.6352122963303066	2.950867202780543	-4.645481864611308
ENST00000537093	CEP57	ENSG00000166037.11	8.007350087165833	21.368150234222412	1.7639314954796825	4.707169386623805	2	2	0.220289043975598	2.943237891144123	13.36080014705658
ENST00000562385	TNFRSF17	ENSG00000048462.11	50.728625774383545	54.67837619781494	37.53500657004513	40.45749669924551	4	4	0.7399176696996037	2.9224901292003835	3.9497504234313965
ENST00000538511	ATF7IP	ENSG00000171681.13	13.520700454711914	2.970924973487854	-3.7107016180503365	-0.8153583568509304	1	2	-0.27444596013937805	2.895343261199406	-10.54977548122406
ENST00000403268	DUSP18	ENSG00000167065.14	15.973469734191895	28.75350046157837	3.612903266106887	6.503509723205288	4	4	0.2261814950807659	2.890606457098401	12.780030727386475
ENST00000391762	NDUFA3	ENSG00000170906.16	11.9478968779246	15.376339554786682	12.069215132695456	14.95242147026355	3	4	1.0101539422385717	2.883206337568094	3.4284426768620815
ENST00000409077	MORN2	ENSG00000188010.16	4.997859954833984	2.207859992980957	-5.102030324048421	-2.253878407406547	1	1	-1.020842994832955	2.848151916641874	-2.7899999618530273
ENST00000714423	STK17B	ENSG00000081320.12	26.287277221679688	14.198012590408325	-6.165148401750443	-3.329856260563887	4	4	-0.23452974417091443	2.835292141186556	-12.089264631271362
ENST00000484142	UGP2	ENSG00000169764.16	19.369699478149414	9.777209838231405	-5.72419883140577	-2.8893939832958258	2	3	-0.29552336823104197	2.8348048481099446	-9.592489639918009
