sample	Transcript_ID_clean	Consensus_collapsed	Amyloid_Index_max	AmyloGram_Prob_max	AMYPred_Prob_max	n_protein_variants	gene_id	gene_name	biotype	strict_consensus_amyloid	TPM	strict_TPM_contribution	strict_weighted_positive_contribution
SRR32060215	ENST00000374610	Amyloid	0.10557575458718323	0.76454854350963	0.5086853120690042	2	ENSG00000204220.12	PFDN6	protein_coding	True	2.75244	2.75244	0.29059092739452314
SRR32060215	ENST00000375453	Amyloid	0.5071382652287166	0.707606854215044	0.6680976314830013	2	ENSG00000159339.13	PADI4	protein_coding	True	2.59909	2.59909	1.318098044149741
SRR32060215	ENST00000375466	Amyloid	0.9324888929024111	0.866119263999545	0.5323058031287407	1	ENSG00000184194.6	GPR173	protein_coding	True	27.1349	27.1349	25.3029920575217
SRR32060215	ENST00000375661	Amyloid	0.701684734911449	0.845116632963085	0.8071705047304862	2	ENSG00000204392.11	LSM2	protein_coding	True	17.4836	17.4836	12.267975663854928
SRR32060215	ENST00000375991	Amyloid	-0.16714238462866532	0.764326809864775	0.5749516773471377	2	ENSG00000135070.15	ISCA1	protein_coding	True	34.1645	34.1645	0.0
SRR32060215	ENST00000376782	Amyloid	-0.5908663954746023	0.691104971765857	0.8605621852609807	2	ENSG00000066379.15	POLR1H	protein_coding	True	4.1261	4.1261	0.0
SRR32060215	ENST00000377960	Amyloid	-0.8418790221631699	0.821263911352046	0.734714005456771	2	ENSG00000122694.16	GLIPR2	protein_coding	True	3.07761	3.07761	0.0
SRR32060215	ENST00000377973	Amyloid	-0.49763904468825226	0.721289273036332	0.5339779748331211	2	ENSG00000138433.16	CIR1	protein_coding	True	10.5406	10.5406	0.0
SRR32060215	ENST00000378581	Amyloid	0.4338346955345617	0.820582856339987	0.7167389871619694	1	ENSG00000165169.11	DYNLT3	protein_coding	True	1.67216	1.67216	0.725441037244722
SRR32060215	ENST00000378667	Amyloid	-0.22228650802831423	0.914573991923109	0.5241536185843144	2	ENSG00000164405.11	UQCRQ	protein_coding	True	43.5868	43.5868	0.0
SRR32060215	ENST00000378670	Amyloid	-0.22228650802831423	0.914573991923109	0.5241536185843144	2	ENSG00000164405.11	UQCRQ	protein_coding	True	38.6005	38.6005	0.0
SRR32060215	ENST00000379126	Amyloid	-0.6013284895101412	0.821263911352046	0.7156152235949452	2	ENSG00000164972.14	SPMIP6	protein_coding	True	1.49206	1.49206	0.0
SRR32060215	ENST00000379433	Amyloid	-0.0889621948320706	0.779719084567714	0.5172475467719524	2	ENSG00000111859.17	NEDD9	protein_coding	True	4.8335	4.8335	0.0
SRR32060215	ENST00000379666	Amyloid	-0.4726622969356196	0.745908492252307	0.5725577009985141	2	ENSG00000243147.8	MRPL33	protein_coding	True	58.4899	58.4899	0.0
SRR32060215	ENST00000379671	Amyloid	-0.6951047332598675	0.725377867933484	0.5406323602786874	2	ENSG00000134986.14	NREP	protein_coding	True	2.23246	2.23246	0.0
SRR32060215	ENST00000379715	Amyloid	0.5946305944399914	0.922155470268569	0.6983051472630832	2	ENSG00000124802.12	EEF1E1	protein_coding	True	2.61287	2.61287	1.55369242818344
SRR32060215	ENST00000380244	Amyloid	-1.367152037580592	0.701326468038091	0.5058903814151855	1	ENSG00000089280.20	FUS	protein_coding	True	27.658	27.658	0.0
SRR32060215	ENST00000380377	Amyloid	-0.4355746868775879	0.571379879413909	0.7704939237119396	2	ENSG00000171530.15	TBCA	protein_coding	True	133.327	133.327	0.0
SRR32060215	ENST00000380680	Amyloid	0.42403285903661103	0.800449262474886	0.5213159167162298	1	ENSG00000122042.10	UBL3	protein_coding	True	5.05773	5.05773	2.1446437960540954
SRR32060215	ENST00000380799	Amyloid	-0.010141142498348051	0.735726910638359	0.5862171272893603	2	ENSG00000164975.16	SNAPC3	protein_coding	True	3.19959	3.19959	0.0
SRR32060215	ENST00000380842	Amyloid	-0.25552923621023416	0.694831683483557	0.956334654568068	1	ENSG00000132963.9	POMP	protein_coding	True	43.7433	43.7433	0.0
SRR32060215	ENST00000381253	Amyloid	0.5251596906787117	0.838392775261399	0.5546209318455957	1	ENSG00000088876.13	ZNF343	protein_coding	True	2.85899	2.85899	1.5014262798934277
SRR32060215	ENST00000382490	Amyloid	-0.0037259155630689376	0.6690312692392	0.556702907656746	2	ENSG00000175806.15	MSRA	protein_coding	True	11.8635	11.8635	0.0
SRR32060215	ENST00000388857	Amyloid	-0.1617994629295046	0.753803859983088	0.89629299840295	2	ENSG00000211450.11	SELENOH	protein_coding	True	15.0377	15.0377	0.0
SRR32060215	ENST00000389154	Amyloid	-0.4817061473161548	0.784244431485202	0.6219986299844167	1	ENSG00000204842.18	ATXN2	protein_coding	True	43.9009	43.9009	0.0
SRR32060215	ENST00000391762	Amyloid	1.0194181853054194	0.883628667541609	0.5973899676759715	1	ENSG00000170906.16	NDUFA3	protein_coding	True	9.1188	9.1188	9.29587071460249
SRR32060215	ENST00000391791	Amyloid	0.5077775903004714	0.624783439762005	0.5742840965798041	1	ENSG00000105568.19	PPP2R1A	protein_coding	True	5.954	5.954	3.0233077707119893
SRR32060215	ENST00000391836	Amyloid	-0.2616511785192855	0.821551440460204	0.7425526572110285	2	ENSG00000185420.19	SMYD3	protein_coding	True	1.05244	1.05244	0.0
SRR32060215	ENST00000391854	Amyloid	0.28400007659454884	0.695179083396853	0.8566284983904114	2	ENSG00000168243.11	GNG4	protein_coding	True	5.75074	5.75074	1.6332106150358867
SRR32060215	ENST00000392217	Amyloid	0.7934706700807629	0.781440849788177	0.6904905934453238	1	ENSG00000089327.16	FXYD5	protein_coding	True	21.738	21.738	17.248466116337514
SRR32060215	ENST00000392245	Amyloid	-0.6743774694072872	0.699039089136758	0.8155810072415496	2	ENSG00000116030.17	SUMO1	protein_coding	True	22.8686	22.8686	0.0
SRR32060215	ENST00000392883	Amyloid	0.41687461349968197	0.830782716450322	0.5223463015601865	2	ENSG00000160654.11	CD3G	protein_coding	True	79.6503	79.6503	33.20418764088481
SRR32060215	ENST00000393085	Amyloid	0.16324335589675149	0.883628667541609	0.5125115980929257	2	ENSG00000105887.11	MTPN	protein_coding	True	25.8697	25.8697	4.223056558853551
SRR32060215	ENST00000394846	Amyloid	0.05628819967258902	0.819497866328896	0.5768023589520634	1	ENSG00000185947.15	ZNF267	protein_coding	True	26.9372	26.9372	1.5162465229687185
SRR32060215	ENST00000394990	Amyloid	-0.20543036660419234	0.636612179779747	0.9149442417781491	2	ENSG00000186577.14	SMIM29	protein_coding	True	1.49458	1.49458	0.0
SRR32060215	ENST00000395159	Amyloid	0.10848816042942529	0.564800956992834	0.6199640761472438	1	ENSG00000100575.14	TIMM9	protein_coding	True	4.85911	4.85911	0.527155892047257
SRR32060215	ENST00000395453	Amyloid	-0.4300864717071803	0.675140106049781	0.8338111632628582	2	ENSG00000139218.18	SCAF11	protein_coding	True	2.08871	2.08871	0.0
SRR32060215	ENST00000395454	Amyloid	-0.3431913071094535	0.675140106049781	0.6353998757354725	2	ENSG00000139218.18	SCAF11	protein_coding	True	23.5806	23.5806	0.0
SRR32060215	ENST00000395659	Amyloid	-0.9810289759751368	0.746645504877434	0.5977178055306082	1	ENSG00000124172.10	ATP5F1E	protein_coding	True	3.4499	3.4499	0.0
SRR32060215	ENST00000395663	Amyloid	-0.9810289759751368	0.746645504877434	0.5977178055306082	1	ENSG00000124172.10	ATP5F1E	protein_coding	True	98.5433	98.5433	0.0
SRR32060215	ENST00000395850	Amyloid	0.890866768232442	0.855571624422743	0.5286446091707024	2	ENSG00000085063.18	CD59	protein_coding	True	1.06954	1.06954	0.952817664501261
SRR32060215	ENST00000395979	Amyloid	-0.4316763491988819	0.564957878243323	0.6792393760523541	1	ENSG00000020256.20	ZFP64	protein_coding	True	2.63804	2.63804	0.0
SRR32060215	ENST00000396060	Amyloid	0.9425744601250964	0.889817000611829	0.672520973757485	1	ENSG00000140307.11	GTF2A2	protein_coding	True	13.3595	13.3595	12.592323435319773
SRR32060215	ENST00000396290	Amyloid	0.21013048719178778	0.883628667541609	0.9943661440383332	2	ENSG00000115738.10	ID2	protein_coding	True	161.949	161.949	34.030423347551995
SRR32060215	ENST00000396705	Amyloid	0.7587519955283349	0.716840398650246	0.7129694133757007	2	ENSG00000111669.15	TPI1	protein_coding	True	71.9338	71.9338	54.57991410143185
SRR32060215	ENST00000396914	Amyloid	-1.9273512143214115	0.559053377069507	0.7124962745757241	2	ENSG00000163528.13	CHCHD4	protein_coding	True	2.15467	2.15467	0.0
SRR32060215	ENST00000396974	Amyloid	-0.6757481339155738	0.862681743572924	0.8221531550398993	2	ENSG00000187699.10	C2orf88	protein_coding	True	33.3659	33.3659	0.0
SRR32060215	ENST00000397036	Amyloid	-0.6580797100047817	0.601046320904757	0.5277166105804405	1	ENSG00000126217.22	MCF2L	protein_coding	True	2.36112	2.36112	0.0
SRR32060215	ENST00000397378	Amyloid	-0.40968220851823023	0.779719084567714	0.6465904426617956	2	ENSG00000111859.17	NEDD9	protein_coding	True	9.35074	9.35074	0.0
SRR32060215	ENST00000397797	Amyloid	0.3405637180420674	0.707606854215044	0.5753059869683779	1	ENSG00000206172.8	HBA1	protein_coding	True	22144.2	22144.2	7541.5108190017445
SRR32060215	ENST00000397806	Amyloid	0.3405637180420674	0.707606854215044	0.5753059869683779	1	ENSG00000188536.13	HBA2	protein_coding	True	228.097	228.097	77.68156243581417
SRR32060215	ENST00000398136	Amyloid	0.1841427845865667	0.853290971216631	0.8605467388045841	2	ENSG00000152558.15	TMEM123	protein_coding	True	14.0923	14.0923	2.5949954396557224
SRR32060215	ENST00000398258	Amyloid	-0.3446972117589274	0.568362754599787	0.7868783160985279	2	ENSG00000196776.17	CD47	protein_coding	True	7.68173	7.68173	0.0
SRR32060215	ENST00000398658	Amyloid	-0.7446968585652959	0.753803859983088	0.6827188138505011	2	ENSG00000162927.15	PUS10	protein_coding	True	5.96711	5.96711	0.0
SRR32060215	ENST00000398838	Amyloid	0.024025155696756405	0.699039089136758	0.5956286025620138	1	ENSG00000090238.12	YPEL3	protein_coding	True	19.9449	19.9449	0.4791793401738215
SRR32060215	ENST00000398937	Amyloid	-0.23634626669413827	0.819497866328896	0.5628860790580131	2	ENSG00000165682.15	CLEC1B	protein_coding	True	46.2872	46.2872	0.0
SRR32060215	ENST00000398941	Amyloid	-0.8151393887762115	0.576074671307365	0.5660210441523179	1	ENSG00000100209.11	HSCB	protein_coding	True	3.53277	3.53277	0.0
SRR32060215	ENST00000399434	Amyloid	-0.06308281111833249	0.639011734699805	0.5385086546974713	2	ENSG00000182095.15	TNRC18	protein_coding	True	8.08498	8.08498	0.0
SRR32060215	ENST00000399568	Amyloid	-0.061546854430905996	0.668806649257045	0.6195471324449612	1	ENSG00000242259.9	C22orf39	protein_coding	True	2.09811	2.09811	0.0
SRR32060215	ENST00000399696	Amyloid	-0.01984661196100377	0.888714562114498	0.6239449532680091	1	ENSG00000186184.20	POLR1D	protein_coding	True	41.5742	41.5742	0.0
SRR32060215	ENST00000399824	Amyloid	0.06380418959534036	0.889817000611829	0.5280956407923371	1	ENSG00000187860.11	CCDC157	protein_coding	True	5.06994	5.06994	0.3234834187508262
SRR32060215	ENST00000399973	Amyloid	-0.35949299548739344	0.607775736898453	0.8464461186390511	1	ENSG00000156256.15	USP16	protein_coding	True	2.68165	2.68165	0.0
SRR32060215	ENST00000400069	Amyloid	-0.17130788311096945	0.665598419824316	0.7261206474426084	2	ENSG00000250305.9	TRMT9B	protein_coding	True	1.53541	1.53541	0.0
SRR32060215	ENST00000402136	Amyloid	0.11900667112326677	0.667413443267964	0.5516239530350795	2	ENSG00000176946.13	THAP4	protein_coding	True	7.56217	7.56217	0.8999486815821219
SRR32060215	ENST00000403268	Amyloid	0.23093091143803499	0.553401408945137	0.5994699416176399	1	ENSG00000167065.14	DUSP18	protein_coding	True	8.45088	8.45088	1.9515694325522317
SRR32060215	ENST00000404526	Amyloid	-0.9482582653786285	0.91402468338417	0.7196456123539348	2	ENSG00000003756.17	RBM5	protein_coding	True	53.2624	53.2624	0.0
SRR32060215	ENST00000405953	Amyloid	-0.5133327465088462	0.668885229639641	0.827877210729984	2	ENSG00000153094.26	BCL2L11	protein_coding	True	3.44859	3.44859	0.0
SRR32060215	ENST00000406041	Amyloid	0.43955210566766956	0.720018039824626	0.9717639468678948	2	ENSG00000170634.13	ACYP2	protein_coding	True	6.48365	6.48365	2.8499021011278325
SRR32060215	ENST00000407131	Amyloid	-0.06856982670611833	0.811999399354333	0.5480786377343748	2	ENSG00000143919.16	CAMKMT	protein_coding	True	2.57979	2.57979	0.0
SRR32060215	ENST00000407614	Amyloid	0.7895476834005617	0.862681743572924	0.6027213396948173	1	ENSG00000183569.18	SERHL2	protein_coding	True	4.12866	4.12866	3.2597740980580134
SRR32060215	ENST00000407930	Amyloid	-1.6618763265887537	0.786027565225164	0.5583884386801684	2	ENSG00000213626.13	LBH	protein_coding	True	1.59118	1.59118	0.0
SRR32060215	ENST00000408937	Amyloid	0.19458817637786593	0.711403832067427	0.6310742737283949	2	ENSG00000128573.28	FOXP2	protein_coding	True	1.00121	1.00121	0.19482362306821496
SRR32060215	ENST00000408941	Amyloid	-0.0897122150827463	0.745908492252307	0.8486264300546399	2	ENSG00000116171.19	SCP2	protein_coding	True	13.9263	13.9263	0.0
SRR32060215	ENST00000409060	Amyloid	0.4269033887754995	0.776675579029821	0.6834599163071312	2	ENSG00000124641.16	MED20	protein_coding	True	4.31633	4.31633	1.8426558853129489
SRR32060215	ENST00000409077	Amyloid	-1.022524966971819	0.69516726685566	0.9578223905750396	2	ENSG00000188010.16	MORN2	protein_coding	True	4.99786	4.99786	0.0
SRR32060215	ENST00000409205	Amyloid	-0.7128550247959535	0.699039089136758	0.9326093369713334	2	ENSG00000116030.17	SUMO1	protein_coding	True	7.68751	7.68751	0.0
SRR32060215	ENST00000409310	Amyloid	0.7518910653151467	0.812990860049966	0.5101356152213434	2	ENSG00000183281.15	PLGLB1	protein_coding	True	4.91967	4.91967	3.699055996232844
SRR32060215	ENST00000409321	Amyloid	-3.2577867362150705	0.614357318066055	0.6826264105808607	2	ENSG00000187514.17	PTMA	protein_coding	True	2200.13	2200.13	0.0
SRR32060215	ENST00000409481	Amyloid	0.35979056569511025	0.751499814396722	0.8373743038744903	1	ENSG00000166762.19	CATSPER2	protein_coding	True	1.20093	1.20093	0.4320832838269051
SRR32060215	ENST00000409607	Amyloid	0.4986523120352794	0.763699613413419	0.631341053604753	2	ENSG00000165131.8	LLCFC1	protein_coding	True	1.50473	1.50473	0.7503370866028544
SRR32060215	ENST00000409654	Amyloid	-0.2814525756901585	0.895914142547669	0.732395003090332	2	ENSG00000135999.13	EPC2	protein_coding	True	4.78585	4.78585	0.0
SRR32060215	ENST00000409838	Amyloid	-0.9511307339757284	0.646376661645978	0.7655005597154728	2	ENSG00000086300.17	SNX10	protein_coding	True	53.4954	53.4954	0.0
SRR32060215	ENST00000409953	Amyloid	-0.24287167200427806	0.737030203461646	0.5212242930595807	2	ENSG00000184182.19	UBE2F	protein_coding	True	14.2842	14.2842	0.0
SRR32060215	ENST00000410026	Amyloid	-0.9850232628210269	0.586242042090289	0.9042247891359596	2	ENSG00000173559.15	NABP1	protein_coding	True	5.10519	5.10519	0.0
SRR32060215	ENST00000411577	Amyloid	0.42056705365508035	0.887343189413105	0.6019070689418624	1	ENSG00000125991.21	ERGIC3	protein_coding	True	2.20469	2.20469	0.9272199689235782
SRR32060215	ENST00000411932	Amyloid	-0.9491384513404022	0.862681743572924	0.8727256057032056	1	ENSG00000180530.11	NRIP1	protein_coding	True	9.35619	9.35619	0.0
SRR32060215	ENST00000412332	Amyloid	-0.5205430078745298	0.691686755367443	0.8926316039989372	2	ENSG00000006607.14	FARP2	protein_coding	True	3.97697	3.97697	0.0
SRR32060215	ENST00000412438	Amyloid	-0.7791346885724334	0.714481834457103	0.7422938919166865	2	ENSG00000180398.13	MCFD2	protein_coding	True	3.89155	3.89155	0.0
SRR32060215	ENST00000412564	Amyloid	0.1528130044647505	0.889817000611829	0.6492126599362873	2	ENSG00000164048.14	ZNF589	protein_coding	True	3.37419	3.37419	0.5156201256069758
SRR32060215	ENST00000412905	Amyloid	0.6587094181008466	0.801955340378576	0.7272169503828161	2	ENSG00000196950.14	SLC39A10	protein_coding	True	2.97519	2.97519	1.9597856237357063
SRR32060215	ENST00000413364	Amyloid	-0.15541796896885018	0.769670713731196	0.5996200924771001	1	ENSG00000189067.15	LITAF	protein_coding	True	1.39665	1.39665	0.0
SRR32060215	ENST00000413433	Amyloid	-0.5567778310410885	0.676366674750631	0.8289068850829909	2	ENSG00000106100.11	NOD1	protein_coding	True	1.67961	1.67961	0.0
SRR32060215	ENST00000413456	Amyloid	0.9810957371275567	0.793193253174092	0.648848123848825	2	ENSG00000143977.14	SNRPG	protein_coding	True	3.97652	3.97652	3.9013468809329135
SRR32060215	ENST00000414023	Amyloid	0.19706110652804715	0.723686014687689	0.8056375656249632	2	ENSG00000133818.14	RRAS2	protein_coding	True	2.55598	2.55598	0.5036842405836586
SRR32060215	ENST00000414320	Amyloid	-0.8343390440250701	0.501916537326243	0.6073075635279137	2	ENSG00000114933.16	INO80D	protein_coding	True	4.75763	4.75763	0.0
SRR32060215	ENST00000415083	Amyloid	-0.6079678097709338	0.750603017349046	0.9744894560828924	1	ENSG00000141380.14	SS18	protein_coding	True	1.56583	1.56583	0.0
SRR32060215	ENST00000415783	Amyloid	0.13497343562652117	0.793266590731297	0.8444357624089603	2	ENSG00000116001.17	TIA1	protein_coding	True	3.19634	3.19634	0.4314210025784915
SRR32060215	ENST00000416160	Amyloid	0.2666234281709968	0.779719084567714	0.6029499747451817	2	ENSG00000198399.16	ITSN2	protein_coding	True	3.48322	3.48322	0.9287080842435268
SRR32060215	ENST00000416415	Amyloid	0.09281079390282834	0.704724944267239	0.8250258825206561	2	ENSG00000143499.14	SMYD2	protein_coding	True	5.74213	5.74213	0.5329316256820361
SRR32060215	ENST00000416585	Amyloid	-0.6176463176283555	0.83204084176917	0.794528158143732	2	ENSG00000148158.17	SNX30	protein_coding	True	8.90815	8.90815	0.0
SRR32060215	ENST00000416732	Amyloid	0.10354996120966742	0.830579548229548	0.6715291634944581	2	ENSG00000198130.16	HIBCH	protein_coding	True	2.92504	2.92504	0.302887779224046
SRR32060215	ENST00000416760	Amyloid	-0.11887378459488782	0.743745498553734	0.666467431200719	2	ENSG00000163596.17	ICA1L	protein_coding	True	10.1749	10.1749	0.0
SRR32060215	ENST00000417056	Amyloid	0.7047410193085966	0.757423921441715	0.6263889360748606	2	ENSG00000135842.17	NIBAN1	protein_coding	True	1.09961	1.09961	0.77494025183717
SRR32060215	ENST00000417180	Amyloid	-0.24045458458369376	0.714481834457103	0.5936565916583922	2	ENSG00000180398.13	MCFD2	protein_coding	True	7.26464	7.26464	0.0
SRR32060215	ENST00000417424	Amyloid	0.6119226361494642	0.635134646500232	0.7547292809494006	1	ENSG00000100359.21	SGSM3	protein_coding	True	1.06101	1.06101	0.6492560380717257
SRR32060215	ENST00000418364	Amyloid	-1.027880638085597	0.590781985679252	0.6778903826413747	2	ENSG00000155749.13	FLACC1	protein_coding	True	18.8433	18.8433	0.0
SRR32060215	ENST00000418933	Amyloid	0.36465426908104825	0.699039089136758	0.7720155939398385	1	ENSG00000241837.7	ATP5PO	protein_coding	True	5.07158	5.07158	1.849373273614943
SRR32060215	ENST00000419783	Amyloid	0.1851385380742134	0.529713011228928	0.5538362746230806	2	ENSG00000233276.9	GPX1	protein_coding	True	7.26869	7.26869	1.345714660541582
SRR32060215	ENST00000420189	Amyloid	-2.093642509124055	0.751499814396722	0.8045593064312687	2	ENSG00000144567.11	RETREG2	protein_coding	True	72.6134	72.6134	0.0
SRR32060215	ENST00000420191	Amyloid	0.4995873634086797	0.720598260236495	0.653593402763257	2	ENSG00000163793.13	DNAJC5G	protein_coding	True	11.0224	11.0224	5.506651705648003
SRR32060215	ENST00000420397	Amyloid	0.440610964545625	0.794095698563582	0.7537782375826467	2	ENSG00000136536.15	MARCHF7	protein_coding	True	32.4858	32.4858	14.313600419654966
SRR32060215	ENST00000420482	Amyloid	0.9590598811188384	0.887343189413105	0.7894187826689983	2	ENSG00000088179.9	PTPN4	protein_coding	True	3.00727	3.00727	2.884152102423611
SRR32060215	ENST00000420525	Amyloid	-0.9427237853557042	0.665628490992486	0.9588401747711124	2	ENSG00000078403.17	MLLT10	protein_coding	True	17.364	17.364	0.0
SRR32060215	ENST00000420591	Amyloid	-0.8783097334159862	0.637605867294776	0.8318785903488668	2	ENSG00000162804.15	SNED1	protein_coding	True	2.85899	2.85899	0.0
SRR32060215	ENST00000420814	Amyloid	-1.6978029821441099	0.739587806780845	0.8933254100998151	2	ENSG00000177479.20	ARIH2	protein_coding	True	13.8914	13.8914	0.0
SRR32060215	ENST00000421525	Amyloid	-0.8790574044458772	0.735726910638359	0.7013511926162348	1	ENSG00000171469.11	ZNF561	protein_coding	True	1.22415	1.22415	0.0
SRR32060215	ENST00000421757	Amyloid	-0.23473723196528096	0.850755764881348	0.703615174999565	2	ENSG00000075420.13	FNDC3B	protein_coding	True	2.37292	2.37292	0.0
SRR32060215	ENST00000421915	Amyloid	-0.9987446385729406	0.677192609171015	0.7262800236725293	2	ENSG00000084693.16	AGBL5	protein_coding	True	2.46191	2.46191	0.0
